,FRASE,OBJ/SUBJ
2307," não és te momento , a primavera estava chegando à aldeia .  ",objetiva
2308," no entanto , estes não são casos fáceis e muitas vezes beiram a moralidade interna .  ",objetiva
2309," o filme cria um retrato vívido e divertido do mundo do budismo tibetano como se manifesta no ocidente , fazendo uma pergunta crucial : esses ensinamentos antigos podem nos ajudar a encontrar a verdadeira felicidade na era moderna cada vez mais caótica de hoje e criar um mundo mais são e compassivo ? no século number ?  ",objetiva
2310," esposa e mãe de dois filhos pequenos , sally bertrand , que está sendo cuidada por michelle winston , de number anos , morre inesperadamente .  ",objetiva
2311," a batalha de mercador tornou-se assim um ponto de virada no desenvolvimento da guerra , e a alemanha nunca se recuperou dessa derrota devastadora .  ",objetiva
2312," fingindo ir a uma conferência de segurança e equipada com o traje testado e comprovado de uma negra velha e gorda , ela se apresenta como a nova babá das crianças rebeldes muller .  ",objetiva
2313," através de visitas regulares a um psicoterapeuta , as memórias ganham vida , enquanto esconda e o co-diretor eric mayer transitam entre retratar uma infância aparentemente despreocupada e o presente com admirável liberdade e engenhosidade teatral .  ",objetiva
2314,um assassino psicótico usa um saca-rolhas para entrar no cérebro de suas vítimas . ,objetiva
2315," est és examinam o caso de amor da cantora com susan rose ; sua última noite escura na terra ; e o efeito de suas músicas e morte em fãs , amigos e inimigos .  ",objetiva
2316," ele esconde sua verdadeira identidade primeiro como cantor de circo , depois vagueia com ciganos e finalmente decide aceitar o destino de um vagabundo .  ",objetiva
2317,adocem en etário sobre a vida com uma doença degenerativa e principalmente sobre pessoas que cuidam de seus entes queridos . ,objetiva
2318," infeliz en te , ele perdeu um cliente no último evento e a agência de michael faliu imediatamente .  ",objetiva
2319," quando o rei da selva se recusa a liderar um grupo de antropólogos para uma área até então inexplorada chamada festim , habitada por misteriosas mulheres amazonas , seu filho boy é persuadido pelo cientista , mas ele não sabe que não há como escapar de festim . .  ",objetiva
2320," reinventa en de antem en te , essa não é uma característica do filme tempestade tropical , mas uma introdução à sua história , que promete uma experiência extraordinária para fãs de todas as formas de humor .  ",objetiva
2321," ele quer recuperar seu antigo status social , mas é tarde demais .  ",objetiva
2322," graças a um telefonema de uma jovem , vera , aloés descobre um mundo secreto de fantasia .  ",objetiva
2323," se ela conseguir , ela será julgada por três acusações de homicídio e uma acusação de tentativa de homicídio .  ",objetiva
2324," o documentário está repleto de cenas da aviação naval e infantaria , mas principalmente de porta-aviões e cruzadores da marinha .  ",objetiva
2325," produzido durante sua apresentação ao vivo no constitution hall de washington , williams se concentrou na política , revelou seus pontos de vista sobre saúde , propôs uma versão pessoal de sucata , falou sobre drogas e deu aos espectadores um olhar privado quando falou sobre sua recente cirurgia cardíaca .  ",objetiva
2326,concerto do festival internacional de jazz jazz goês to town number . ,objetiva
2327," uma comédia sobre um homem ( adam sandler ) que quando adolescente no ensino médio teve um filho com seu professor ( andy lanza ) e agora , anos depois , vem ao casamento de seu filho .  ",objetiva
2328," e assim personalidades como frank rice , paul simon , joe cocker , billy presto , susan vega apareceram diante de um público que não esperava mais por isso .  ",objetiva
2329," prático em engarrafamentos cansativos , agradável para passeios noturnos de namorados e prático para passeios em família .  ",objetiva
2330,uma coleção de clipes de música da famosa banda britânica parking heads . ,objetiva
2331," number é um conto emocionante de sorte , oportunidade , perda de inocência e a relação entre poder e dinheiro .  ",objetiva
2332," subindo a parte mais íngreme e fria do pilar , maravilhe-se com a determinação de alpinistas de classe mundial à medida que se aproximam da exaustão em sua busca para completar a jornada antes que as condições sempre cintilantes se voltem irrevogavelmente contra eles .  ",objetiva
2333,embora seja um sorriso ligeiramente torto . ,objetiva
2334,el és formam um partido político por razões táticas . ,objetiva
2335,sandy beata aceita um emprego em uma gravadora independente criada pelo ambicioso empresário bach armstrong . ,objetiva
2336," o herói volta várias décadas em seus pensamentos , ao tempo em que ele era um menino loiro que estava constantemente correndo para algum lugar em busca de algo .  ",objetiva
2337," o filme do experiente diretor de televisão richard pearce ( the right five , crime in the streets , crime miami , medium e outras séries ) foi criado com base no artigo de robert sabia , the invisible family , publicado em number na new york times magazine .  ",objetiva
2338,ele se depara com um elefante gigante preso em uma rede de caça furtiva e o liberta . ,objetiva
2339,mas o cão da cidade não vai desistir assim . ,objetiva
2340,esta série emocionante segue steve em aventuras enquanto ele enfrenta o meio ambiente e os animais enquanto tenta descobrir os exemplos mais incríveis de residência da natureza . ,objetiva
2341," uma mãe doente terminal chamada yvonne é emocionalmente dependente de seu filho adulto michel e não pode deixá-lo crescer e se tornar independente , independentemente de sua idade .  ",objetiva
5912,te en hot certeza que abc boyle adoraria . ,subjetiva
5913, vou pendurar aqui . '  ,subjetiva
5914,todo o esqueleto da narrativa é mal construído . ,subjetiva
5915,então finalmente consegui um longa-metragem de luca a . ,subjetiva
5916,a história como tal não era muito divertida . ,subjetiva
5917,talvez seja uma pena que não houvesse mais na polpa . ,subjetiva
5918,eu não podia acreditar em meus olhos o que aconteceu lá . ,subjetiva
5919," arrastando drama social - se não tivesse nicholson e streep , eu quase me arrependeria das mais de number horas da minha vida .  ",subjetiva
5920," algo como transformers , só que a coreografia é completamente sem ideia , nota benze , completamente inadequada para o primeiro tempo .  ",subjetiva
5921," me és amor que você saiba como tudo vai acabar , o roteiro é bom , a tensão aumenta agradavelmente e o espectador simplesmente gosta .  ",subjetiva
5922,osso e pele do bebê e a imitação de sexo foi muito engraçado . ,subjetiva
5923," é verdade , exceto nos últimos number minutos , quando simplesmente cortei .  ",subjetiva
5924,controlas não são apenas um ato excepcional do ponto de vista técnico . ,subjetiva
5925,ar és para . lança várias ideias interessantes durante a trama . ,subjetiva
5926," e ela espanou não apenas denunciantes vendáveis , mas diretamente aqueles jornalistas vendáveis , aqueles que perseguem os escórias de nossa democleptocracia através do epíteto e do chamado espectro me / ar / dial sério .  ",subjetiva
5927," em termos de gênero , o filme está na fronteira entre uma comédia romântica descontraída e um pequeno drama com elementos ' fi ' , é lindo e na verdade é bem sem confronto .  ",subjetiva
5928," a cena no méxico é boa , mas você só precisa compará-la com a cena da gigante barragem russa por exemplo , para determinar o vencedor , os helicópteros também não são usados ​​corretam en te , lembre-se do salto de brosnan no helicóptero caindo , e assim poderia prossiga .  ",subjetiva
5929," então não era divertido , de alguma forma não tinha nada a ver .  ",subjetiva
5930,eu tenho circulado o doutor por tanto tempo que decidi começar com o number terceiro doutor de matt smith . ,subjetiva
5931," sim , dos number ou mais filmes de amityville que eu vi , não é o pior , e tem uma boa cena aqui e ali , mas é tão cansativo e chato que não é mais surpreendente , e o filme se baseia incrivelmente em sustos falsos , que são terrivelmente estúpidos .  ",subjetiva
5932," o que , claro , não seria tão ruim por si só , eu só esperava algo mais depois da apresentação promissora e das quase duas horas de duração .  ",subjetiva
5933," embora o drama não seja exatamente um gênero que eu procuraria , fiquei muito agradavelmente surpreso com este filme .  ",subjetiva
5934," extração de roteiro de depósitos tchecos de ( e não apenas ) expressões diabólicas , que mereceriam melhor pontuação e ritmo das palavras à imagem , o que éden ok , com a experiência de seu avô , certamente conseguiria fazer melhor hoje .  ",subjetiva
5935," uma produção televisiva muito agradável do conto de herrman , dominada pelas atuações de todos os envolvidos .  ",subjetiva
5936," fiquei literalmente deslumbrado com a música de gabriel troiano , para dramas de amor trágicos , seu acompanhamento é simplesmente perfeito e de tirar o fôlego ( por exemplo - the english patient ) , ele sempre cria uma atmosfera tão interessante , e quando as composições às vezes são misturadas com trechos de poemas , definitivamente afeta minhas emoções .  ",subjetiva
5937," te - lo em suas mãos sem besteira , alguém precisa de barman , poderia ter sido um filme decente sem tantos clichês  ",subjetiva
5938," o filme é dedicado a adam mcduffie ( number ) , roteirista e produtor da série liga da justiça .  ",subjetiva
5939," é só que quando eu sei que um avião vai decolar do solo a cerca de number quilômetros / hoje e um fragmento médio do exército ( que fica feliz em fazer cem ) e duas ou duas latas de lixo da polícia estão dirigindo junto com ele na foto , eu sentir-se fraco e triste .  ",subjetiva
5940," apo en as alguns vislumbres , como cenas com uma mãe demente que acredita fortemente em algum poder maligno ou algo assim .  ",subjetiva
5941," não se trata de execução ou tortura , e na verdade é sobre uma luta entre o bem e um bruxo do mal nos locais da rússia nevada e são petersburgo e depois paris na década de number .  ",subjetiva
5942," e diálogos estúpidos , como escreve radinho , não mais .  ",subjetiva
5943," então , se necessário , editarei a classificação e felicitei um comentário .  ",subjetiva
5944," no meu perfil , afirmo que não gosto de filmes de ação , mas na verdade isso não é totalmente verdade , haveria uma série de exceções que confirmam a regra .  ",subjetiva
5945," a versão coreana é provavelmente um pouco melhor , mesmo que seja apenas pelo motivo de ser um filme e não dividido em duas partes como fingersmith .  ",subjetiva
5946,uma história terrivelmente legível sem quaisquer reviravoltas . ,subjetiva
5947," mas aqui temos um roteiro caoticamente editado , que se manifesta no fato de que a dupla de heróis principal está batendo de cinco a nove , suas chamadas não movem o filme em qualquer lugar e parecem pura improvisação .  ",subjetiva
5948," se fosse verdade ( e provavelmente não precisa ser ) , não faria sentido encobrir algo , e petar abóboda não estaria brincando com nada .  ",subjetiva
5949,a ação é dinâmica e bastante eficaz em 3d . ,subjetiva
5950,a parte que todos esperavam há tanto tempo . ,subjetiva
5951,nem mesmo jodorowsky se envergonharia desse grande tédio . ,subjetiva
5952,a história que flui lentamente progride inexoravelmente para um fim trágico . ,subjetiva
5953,eu vi esse episódio quando era muito jovem na casa da minha avó e foi uma das maiores bombas que vi na época . ,subjetiva
5954," o enredo é muito simples , mas magistralmente retratado .  ",subjetiva
5955," quando criança , eu costumava ser muito louco por cachorros , então qualquer coisa em que um cachorro aparecesse era algo maravilhoso para mim .  ",subjetiva
5956," o que me incomodou um pouco foi o organizador muito intrusivo da partida , que era pra ser engraçado , mas na minha opinião ele exagerou .  ",subjetiva
5957,eu também gostaria de mostrar o dedo do meio ao diabo quando eu for para o céu :-) ,subjetiva
5958,um dos filmes que eu esperava há muito tempo . ,subjetiva
5959," infeliz en te , isso também é uma realidade em nosso país , e cada um de nós vai lidar com isso .  ",subjetiva
5960," na minha opinião , este conto de fadas não fez muito sucesso para o roteirista e diretor em uma pessoa .  ",subjetiva
5961,uma grande surpresa em nossas terras de conto de fadas . ,subjetiva
5962,* * * resumindo : ninguém nota um cadáver no metrô . ,subjetiva
5963," é uma pena que lenis a , o ator mais persistente , nunca tenha feito outro filme depois disso .  ",subjetiva
5964,eu já vi cerca de number vezes agora e não consigo imaginar ficar entediado . ,subjetiva
5965,uma ideia muito boa com um triângulo amoroso executado de maneira tipicamente chinesa com longas tomadas de câmera e diálogo mínimo . ,subjetiva
5966," um filme que tem um pouco de tensão , não é um filme de terror , o enredo é bem estranho , o enredo se arrasta desnecessariamente , apenas talvez a música retrate a atmosfera sombria do filme , senão nada de abalar o mundo , a mistura de duas pessoas , em duas fases do filme , a classificação corresponde totalmente .  ",subjetiva
5967,esse estilo de contar histórias era perfeito . ,subjetiva
5968," rápido , engraçado , não há longas passagens chatas onde nada acontece .  ",subjetiva
5969,gostei muito do filme e dou number :) ,subjetiva
5970," e em total solidão o sinal se desvanece , cada vez mais silencioso , mas ainda bastante distinto .  ",subjetiva
5971,o caso exorcista me excitou totalmente com a câmera trágica durante os interrogatórios . ,subjetiva
5972," então , no futuro , terei muito cuidado para que nós ( larry clark e eu ) nunca mais nos encontremos ! ! !  ",subjetiva
5973," me és amor que a engenhosidade técnica encurte as viagens entre os continentes , o méxico , por exemplo , ainda está longe demais para que possamos formar uma imagem clara dele com as possíveis correções frequentes que o tempo e seu desenvolvimento exigem .  ",subjetiva
5974," o filme definitivamente está indo não só graças aos diretores , mas principalmente por causa do casal principal bridges-damon e suas performances absolutamente divinas aqui , não tenho nada a reclamar .  ",subjetiva
5975," como ator , não é apenas um prazer olhar para pepe , mas também para todo o outro conjunto liderado por densa studenková e não terminando com milan básica .  ",subjetiva
5976,para en a que lexia não cortou essa inutilidade . ,subjetiva
5977," se a imagem tivesse number minutos , funcionaria da mesma forma .  ",subjetiva
5978," mas para não prejudicar o filme , foi interessante em alguns momentos e , sobretudo , nunca tive vontade de desligar o filme .  ",subjetiva
5979," os usuários locais criticam muito o filme , mas também não merece mais do que três estrelas .  ",subjetiva
5980,só não gostava da relação entre pai e filho . ,subjetiva
5981," sua presença certamente tem um impacto fatal no andamento mencionado anteriormente , que gradualmente desaparece completamente .  ",subjetiva
5982," a última meia hora salvou este pequeno do lixo , porque embora a ação seja bastante chata , pelo menos há alguma .  ",subjetiva
5983," dois atores populares nos papéis do ' casal ' central , um diretor experiente no gênero , um assunto bastante não convencional .  ",subjetiva
5984,prefiro pesquisar no google baila na vilipendia . ,subjetiva
5985," para és soam en te , dou três estrelas com o fato de que tenho que elogiar o senhor . oral por sua coragem e por uma tentativa pouco convencional .  ",subjetiva
5986," este é um verdadeiro tesouro cinematográfico , a partir de hoje vou assistir emma e os seis pontos duas vezes por dia .  ",subjetiva
5987," anta és do meu comentário , vou tentar explicar o meu crepúsculo mental que me fez assistir a isso .  ",subjetiva
5988,espero que os quadrinhos de moore sejam completamente diferentes . ,subjetiva
5989,esperava mais de clark depois de uma estreia promissora . ,subjetiva
5990, os coes ' atiram ' completamente fora de mim desta vez .  ,subjetiva
5991,o poder da amizade masculina é talvez o mais forte de todos os trabalhos de pechinha neste filme . ,subjetiva
5992," qualquer cara pode mexer com a cabeça de uma mulher , só não sabe !  ",subjetiva
5993," o curso do filme quando romana está criando um macaco como um bom , mas por outro lado , outro filme grosseiramente superestimado .  ",subjetiva
5994,então você não pode se surpreender com os cinco completos . ,subjetiva
5995," a importante estrutura espiritual , o caráter místico e metafórico do filme também não podem ser negligenciados , a garota mais pura moralmente se sacrifica , e ainda é considerada suja por aqueles ao seu redor .  ",subjetiva
5996,você já pegou um trem no inverno ? ,subjetiva
5997,um exemplo perfeito de como os anos number foram um erro . ,subjetiva
5998," por outro lado , não há nada incompreensível , muito menos misterioso , na história .  ",subjetiva
5999,gosto de hallstr rompedor e sei que nunca me confundirei com ele . ,subjetiva
6000,há um boato de que era uma vez um nobre monarca que se chamava sarah seriar governava o país . ,subjetiva
6001,a lenda retorna e manca um pouco . ,subjetiva
6002,byron mann é um cara legal e eles deveriam juntar ele com spielberg com mais frequência porque eles trabalham juntos . ,subjetiva
6003," a história que provavelmente menos me atraiu , a sobreposição sobrenatural aqui não me interessou e eu nem consegui me dar bem com o personagem principal naquele momento e entender onde a história deveria ter sua força .  ",subjetiva
6004," postscript escolher uma atriz para o papel de uma jovem mãe vai ser informalmente difícil , porque mesmo a reencarnação de audrey hepburn decepcionaria grande parte do público .  ",subjetiva
6005,típico kitsch americano de impressão em cores de sua época . ,subjetiva
6006," um orçamento menor pode ser visto durante as cenas de batalha , pois elas parecem bastante baratas , o que não estamos acostumados nos últimos anos nos filmes de guerra russos .  ",subjetiva
6007," bem , pelo menos na minha humilde opinião , ele nos deu a melhor parte intermediária de toda a saga .  ",subjetiva
6008," copula en te , fiquei entediado no meio do caminho e , no final , estava completamente farto e feliz por ter superado isso .  ",subjetiva
6009," a conclusão poderia ter sido um pouco melhorada , mas tem uma certa força . number  ",subjetiva
6010," é verdade que no início não acreditei muito neste filme , mas no final tive de reconhecer as suas altas qualidades , que são simplesmente indiscutíveis .  ",subjetiva
6011," o filme é excelentemente dirigido por radiosa brzobohat a , sua expressão desesperada é uma lembrança de qualquer regime totalitário .  ",subjetiva
6012," pareceu - me que não era a escolha mais difícil para eles - era mais difícil aplicá-la , ou explique para quem está ao seu redor .  ",subjetiva
6013,a de le só dizia : uau ! ! ,subjetiva
6014," eu não sei muito sobre michael , mas tenho que admitir que ele podia cantar e dançar  ",subjetiva
6015," a única coisa que senti falta lá foi o envolvimento de quase todos os membros daquele grupo , de resto , um documentário brilhante que divertiu apesar da sua extensão .  ",subjetiva
6016,moore atualiza o gênero tratando seus esquemas de assinatura com exagero caricatural . ,subjetiva
6017," fui atraído pela primeira vez por gwyneth paltrow , que se dava muito bem com ajude law e se complementavam perfeitamente .  ",subjetiva
6018," só para ter certeza , um pouco de harry potter e um monte de efeitos de computador foram adicionados .  ",subjetiva
6019,eu tive que jogar essa cena várias vezes seguidas . ,subjetiva
6020,essa é a arte cinematográfica de conseguir transformar imagens comuns em um todo que funciona e cativa o espectador . ,subjetiva
6021," um conto de fadas moderno e brega , porque todas as meninas secretamente querem conhecer seu príncipe , que as mudará e se tornará ainda mais rica :)  ",subjetiva
6022,a segunda aventura de peter rabbit faz jus à sua qualidade ? ,subjetiva
6023,mas salpinge me conquistou como nicholas hot . ,subjetiva
6024,os três irmãos são a prova dos pontos positivos e negativos acima mencionados . ,subjetiva
6025,a sequência de cenas e o enredo aqui são imprevisíveis e sempre surpreendem até o final . ,subjetiva
6026,ficção científica que ainda não entendo muito bem . ,subjetiva
6027,isso foi tão agradavelmente bom :) ,subjetiva
6028," a história se desenrola bem , não é chata , e algumas performances de atuação embaraçosas são equilibradas de forma confiável por lance henriksen , que é o único que eu acredito que poderia sobreviver na natureza .  ",subjetiva
6029," no começo eu achei engraçado , mas com o passar do tempo foi ficando mais embaraçoso .  ",subjetiva
6030," o problema meio que surge , com o personagem principal que é um pouco mortífera , sua mãe deve ter errado , senão eu não posso explicar sua ingenuidade .  ",subjetiva
6031," não entendo como isso aconteceu , mas há um filme tcheco moderno sem geislerová e langmuir .  ",subjetiva
6032,aqui se destaca ainda mais porque o mundo dos sonhos das crianças se funde com a realidade cruel . ,subjetiva
6033," a primeira infantaria me encantou , então tenho um fraco por esse gênero de ficção científica de guerra .  ",subjetiva
6034,a falta de água potável ou a pesca excessiva é realmente um grande problema . ,subjetiva
6035," a primeira série tinha algo a seu favor e na companhia de tagantes , texas rangers e novelas foi uma das melhores .  ",subjetiva
6036," infeliz en te , a netflix continua se debatendo em torno da produção de filmes .  ",subjetiva
6037,este filme está entre os melhores que barry sonnenfeld tem a oferecer . ,subjetiva
6038,o fato de que nada é superexcitado também é bom . ,subjetiva
6039,talvez a única coisa seja que é um dos poucos exemplos em que a adaptação cinematográfica superou a versão do livro em grande parte . ,subjetiva
6040," então , onde diabos tudo deu errado ?  ",subjetiva
6041," do início ao fim , foi uma explosão .  ",subjetiva
6042,esse cara deve ter sido um verdadeiro gênio . ,subjetiva
6043,então eu tenho a sensação de que o filme é uma completa cópia da velha e conhecida ficção científica . ,subjetiva
6044,ele acaba com a maioria de seus oponentes com uma resposta rápida e direta . ,subjetiva
6045," uma trama de bolso muito superficial e primitiva , na qual você não pode ter certeza em nenhum momento em que cantos e becos sem saída os personagens individuais se enveredarão em suas tramas .  ",subjetiva
6046," me és amor desde o início dos anos number , o conhecido quick-ear foi um dos melhores em contraste :-) considero o seu processamento uma das grandes vantagens deste filme .  ",subjetiva
6047," quando criança , passou por mim , porque eu , como menino , não vou ao cinema de menina , certo ?  ",subjetiva
6048," também me lembrarei de mirio musical , que dublou cerca de uma dúzia de personagens secundários .  ",subjetiva
6049," eu estava ansioso pela fábrica de chocolate , admirando os empalmes cantando , olhando para johnny , também conhecido como willy bonda , e não conseguia o suficiente do sabor do verdadeiro chocolate bonda .  ",subjetiva
6050," no entanto , o que também queremos de number .  ",subjetiva
6051, tratam en to desumano de animais destinados ao ' uso humano ' filmado por ativistas de uma organização de proteção aos animais .  ,subjetiva
6052,apontar para o discernimento reduzido na velhice é ridículo . ,subjetiva
6053,o curso dos eventos que mudariam sua vida para sempre não seria acionado . ,subjetiva
6054," o exército imperial está se mudando para a cidade para manobras , e os soldados estão mais interessados ​​no internato feminino local .  ",subjetiva
6055," as músicas são boas , a história é surpreendentemente boa e , na atual enxurrada de contos de fadas , uma peça realmente excepcionalmente engraçada .  ",subjetiva
6056," uma história dura e cruel no final da segunda guerra mundial , que abre a visão de quem se cansou da propaganda e teve que descobrir rapidamente onde estava o problema e o que realmente aconteceu durante a guerra .  ",subjetiva
6057,já reivindiquei no mi e reivindico novamente aqui . ,subjetiva
6058," no final , um filme bastante agradável se cristalizou , mas isso não é suficiente para kevin smith .  ",subjetiva
6059," se ele continuasse a matar vampiros no tornado de cabra ou a fazer mijo nos bálcãs , eu também compraria dele a máquina de café de merda que o coitado tem que usar para ganhar dinheiro extra para o pão de cada dia , para que ele não morra de fome depois de fazer tanta merda .  ",subjetiva
6060," embora o número dois ainda lute por algum tipo de dimensão mais profunda , parece mais um lastro sem significado .  ",subjetiva
6061," se o diretor e ao mesmo tempo o representante de hitler pudessem se perdoar por algumas coisas , então é pelo menos uma comédia média ou melhor , o tipo de comédia que é realmente estúpido , mas é tão estúpido que chega a ser engraçado , no meu caso seja um pouco mais fraco e um pouco bizarro e porque não posso dar três estrelas , tenho que baixar a classificação do catas da semana passada para number * porque foi realmente terrível :)  ",subjetiva
6062,sua aparência e voz antes mesmo de sofrer mutação . azede ! ! ! ,subjetiva
6063," excel en tem en te escrito , com humor leve e perspicaz do personagem principal rocky , puramente honesto , sem o patos de algum sentimento exagerado .  ",subjetiva
6064," tudo para a família , tudo no interesse da lei .  ",subjetiva
6065," o lado visual não é exatamente o meu tipo sanguíneo , mas é original e de qualquer forma admirável considerando o orçamento , que foi de apenas míseros quatro milhões de dólares .  ",subjetiva
6066," bem , certamente não é para todos , mas as crianças provavelmente podem lidar com isso .  ",subjetiva
6067," a propósito , jirau novamente me surpreendeu agradavelmente com sua atuação como ator .  ",subjetiva
6068,ele tem medo de não tê-los feito e quer realmente aproveitar suas últimas férias . ,subjetiva
6069," se fosse possível quantificá-lo de alguma forma , deve-se chegar ao fato de que neste filme nem mesmo um décimo do que está no famoso romance é possível .  ",subjetiva
6070," quando eu assumo que o diretor de hellboy é o responsável por isso , não quero acreditar :) )  ",subjetiva
6071,é um trabalho interessante e definitivamente vale a pena dar uma olhada . ,subjetiva
6072,os cineastas se dividem em dois grupos - aqueles que apenas falam sobre isso e aqueles que nos mostram . ,subjetiva
6073," então , aparentemente , você não está lendo este comentário de qualquer maneira .  ",subjetiva
6074, filma - lo como um filme de terror ' clássico ' provavelmente seria melhor .  ,subjetiva
6075," sobre como um bando de amigos vai ficar em uma cabana nas montanhas , mas eles se envolvem em uma merda real .  ",subjetiva
6076," harris apostou em dois motivos muito usados ​​ - pistoleiros que chegam a uma cidade aterrorizada por vilões , etc . e depois na esposa de dois homens ( pelo menos é o que parece à primeira vista ) , não pode faltar um sortear dinâmico e o elenco feminino interpretado por uma terrível zellweger e uma igualmente terrível cubada , amante de viggo aqui , estou tentando esquecer , mas gostei , mesmo que me soe estranho .  ",subjetiva
6077,então nem interfere em alguns elementos teatrais de atalho que não precisavam estar na versão para televisão . ,subjetiva
6078,/ / eu vi na versão original com legendas . ,subjetiva
6079," a qualidade é péssima , a dublagem não cabe , não tem legendas - mesmo eu tendo na íntegra , senão eu ficaria muito maluco .  ",subjetiva
6080," apo en as o uso da música tema assombrosa com o saxofone , cheirava tão anos setenta que eu tive que rir .  ",subjetiva
6081," os efeitos são bons , mas desliga para mim .  ",subjetiva
6082," simples és me en te , se eles melhorassem a qualidade e adicionassem um pouco de humor ao fio da expedição das senhoras , valeria cinco estrelas .  ",subjetiva
6083," você pode realmente sentir que eles filmaram a coisa toda em um pequeno estúdio , onde eles apenas moveram as paredes e criaram buracos no teto ou no chão conforme necessário .  ",subjetiva
6084," no final , você obtém alguma dica de ação , nada mais .  ",subjetiva
6085,os vilões são verdadeiros canalhas com um terrível harém dos anos number e assim por diante :) . ,subjetiva
6086," dure está excelente como sempre , šišková e assai se complementam bem .  ",subjetiva
6087,a história do filme sobre um garotinho que é visitado pelos espíritos dos mortos é escrita com muita leveza e os diálogos são como se fossem escritos pela própria vida . ,subjetiva
6088,e cage é o portador de uma interessante história de hollywood para mim . ,subjetiva
6089,apo en as hera poodle em modo bruto com um banger na mão é a maior falha de elenco do ano . ,subjetiva
6090," não , me bata , por que ninguém me disse que do outro lado do oceano , uma mulher pode parecer uma lanchonete de coveiro gordo , ser uma solteirona pouco atraente e ainda estar disposta a ser tocada pelo sexo oposto ?  ",subjetiva
6091," para nós na república tcheca , provavelmente vale a pena considerar o seguinte procedimento ao negociar um armistício : number . o fim dos combates no oeste .  ",subjetiva
6092," estou bastante satisfeito , porque esperava pior .  ",subjetiva
6093,então eu olhei para a recomendação ( uma discussão entusiasmada de number minutos entre pessoas no trabalho ) . ,subjetiva
6094," russell crowe é o meu favorito , e apesar do fato de que ele lidou com seu papel de forma brilhante novamente , ele realmente não se encaixa no gênero de comédia .  ",subjetiva
6095," ótima atmosfera , boa história - number  ",subjetiva
6096,eu realmente posso ver esse casal em todos os outros filmes juntos ! :) ,subjetiva
6097,em certas partes o filme mostrou potencial . ,subjetiva
6098," talvez se hoffman tivesse sido substituído pelo originalmente escolhido brad pitt , teria deslumbrado mais o público , mas acho que não havia muito espaço e hoffman não estragou nada .  ",subjetiva
6099,não me importo porque gostei um pouco de éter e mas . ,subjetiva
6100,essa é uma daquelas coisas que não deveriam ter saído da internet . ,subjetiva
6101,estou ansioso para a segunda série porque tenho muitas perguntas na minha cabeça . ,subjetiva
6102," ele tem seus defeitos , mas depois de ler as resenhas eu esperava um tédio mal filmado , enquanto estatueta funciona na maioria das filmagens , principalmente em termos de atuação e habilidade .  ",subjetiva
6103," eu não gosto de nada assustador , mas este me deu algumas risadas , então vou dar um number * .  ",subjetiva
6104, não devoro nenhum ' filme ' há tanto tempo .  ,subjetiva
6105," é claro que algo está faltando na imagem , mas é uma qualidade tão boa .  ",subjetiva
6106,o número dois tenta continuar de onde o número um deixou as migalhas . ,subjetiva
6107," quatro mais fracos , mas provavelmente o melhor harry .  ",subjetiva
6108," em alguns momentos foi para lixo claro , mas fora isso houve momentos mais brilhantes , aproximando-se de number * .  ",subjetiva
6109," fui merecido castigado pelo vencedor do prêmio caju , de pestanas esvoaçantes , sobrancelhas levantadas e lábios franzidos , la insuportavelmente pastel , o habitual ko das casas de doces de hollywood , insuportavelmente cruel em sua suposição de que você gostaria de um bando de desenhos mal esboçados . figuras sobre algo remotamente humano , e pela insuportável mudança de já . e e . monja de garotos espertos para garçons servindo comédias românticas , nas quais há tanto romance quanto em uma certidão de divórcio e tanto humor quanto em uma discussão entre futuros ex-maridos sobre cuja mesa será o armário de quem .  ",subjetiva
6110," me desculpe , este me deixou muito frio porque eu perdi alguma diferença aqui .  ",subjetiva
6111,é como se eu estivesse virando as páginas de uma história em quadrinhos que eu amava tanto . ,subjetiva
6112,eu consegui o que eu esperava de um filme com um assunto tão ruim : um conto de fadas sombrio para titãs sanguinários com um senso de humor um tanto desprezível . ,subjetiva
6113," por que keanu escolheu um filme tão ' lobotomia ' para sua estreia na direção e , além disso , em uma produção chinesa , permanece um mistério para mim .  ",subjetiva
6114," o resto do filme melhora sua reputação , pois o enredo fica claro e há muitas lutas fotografadas para serem vistas .  ",subjetiva
6115," caso contrário , no entanto , uma ótima atuação da atriz polonesa .  ",subjetiva
6116," sempre no dia number , na véspera da festa de todos os fedorentos , ele acerta o despertador na hora da manhã , para colocar a máscara surrada , que não lava desde uma sexta-feira , e tal pedaço de homem não fará papel de tolo .  ",subjetiva
6117,alguns dos diálogos são realmente excelentes e os atores realmente se destacaram em seus papéis . ,subjetiva
6118," uma paródia bastante engraçada , especialmente a câmera merece elogios .  ",subjetiva
6119,terrível roubo e cenas baratas e previsíveis . ,subjetiva
6120," o final é ainda mais ridículo do que a maioria das filmagens , mas poderia ter sido ótimo .  ",subjetiva
6121," junto com as expressões às vezes pouco explícitas dos atores , os diálogos às vezes são ambíguos e tenho dificuldade em reconhecer certas situações e comportamentos .  ",subjetiva
6122,um filme kafka especial traz uma trama interessante e cheia de surpresas . ,subjetiva
6123," a história é uma mistura de imitações e sucatas , às vezes boas , às vezes ruins .  ",subjetiva
6124,e também dá a impressão de que alguém garantiu que o dinheiro investido no filme seria devolvido muitas vezes . ,subjetiva
