,FRASE,OBJ/SUBJ
4994,rio antissoro ( barcellos siada ) é um profissional rígido ` ` tudo sobre negócios ` ` jovem profissional . ,objetiva
4995," o pai de maggie , madona , dirige uma padaria de sucesso , steve é ​​um político , elena é um designer de moda , a senhora . del procura amor , conrado é um entregador tímido e mate-o está procurando uma chance na vida .  ",objetiva
4997,sanga - coo de sete anos é deixado com sua avó em uma vila remota enquanto sua mãe procura trabalho . ,objetiva
5002," seduzir ben está apenas começando ; ela se torna sua maior ` ` fã ` ` e pesadelo mais inesperado , enquanto suas obsessões rapidamente saem do controle para traição , loucura e , finalmente , assassinato .  ",objetiva
5005," após o breve encontro , eles se separaram e seguiram seus caminhos .  ",objetiva
5008," recusando - se inicialmente a se abrir , o jovem acaba desmoronando e revela uma infância horrível .  ",objetiva
5013,há uma batida na porta e mitchell ouve sua mãe pedindo t-seg . ,objetiva
5014,tinas é uma boneca glamourosa que é a única pessoa que pode ajudar arauá a conseguir o que ele quer . ,objetiva
5019," ele fica na janela e se esforça para entender por que sua mãe não para de fumar , mesmo depois de ser diagnosticada com enfisema .  ",objetiva
5020," és está é a verdadeira história de molly leonard , uma jovem australiana negra que lidera sua irmã e primo mais novos em uma fuga de um acampamento oficial do governo , criado como parte de uma política oficial do governo para treiná-los como trabalhadores domésticos e integrá-los para a sociedade branca .  ",objetiva
5021," o sofá - considerado sagrado porque certos rabinos hassídicos dormiram nele - sobreviveu à segunda guerra mundial e está na casa do bisavô do cineasta em rolho , uma cidade do nordeste da hungria .  ",objetiva
5026,todos estão desejando que um milagre aconteça neste verão . ,objetiva
5029," é uma ficção científica , viagem no tempo , ação , aventura , comédia , drama e mistério , tudo em um quando mark twain volta para casa de uma de suas últimas turnês de palestras em number , é empurrado em um trem por number homens , um em busca do outro , dois pegam um jornal que um deles deixa cair e a manchete diz ` ` missão tripulada a marte . . . .  ",objetiva
2466,a transformação de bernal de padre ingênuo em adúltero torturado para carreirista durão é fascinante . ,subjetiva
2468," não parece que está seguindo um caminho fixo até o fim . ao contrário de tantos filmes , parece vivo .  ",subjetiva
2472,é decepcionante quando os cineastas jogam alguns atores de renome e participações especiais em um roteiro piegas . ,subjetiva
2474," adorável en te fotografado à maneira de um livro dourado que ganhou vida , stuart little number consegue doçura em grande parte sem viscosidade .  ",subjetiva
2477,as batalhas de quintal que você encenou com seus homens do exército de plástico verde foram mais emocionantes e quase certamente fizeram mais sentido . ,subjetiva
2478," um olhar distante , até mesmo estéril , mas compulsivamente estreou sobre a vida sórdida dos heróis de hogan's star bob crase .  ",subjetiva
2479," . . . o melhor filme com o elenco da próxima geração , e um filme que é ( quase ) tão bom quanto [ trens ] ii e vi .  ",subjetiva
2480,a alegoria de cristo não funciona porque não tem fundamento ,subjetiva
2481," é uma configuração tão fácil que beira o fácil , mas manter o filme da mediocridade de tomadas baratas é o seu elenco de craque .  ",subjetiva
2485," metódico , medido e suavemente tedioso em sua comédia , o voto secreto é um filme propositalmente redutor - e pode ser por isso que ele é tão bem sucedido em se alojar no cérebro .  ",subjetiva
2487,me és amor pessoas sem noção sobre skate podem curtir adonai e z-boys . ,subjetiva
2489," o filme poderia ter sido mais satisfatório se tivesse , de fato , sido desenvolvido um pouco mais em vez de ir para sorrisos fáceis .  ",subjetiva
2490," humor impensado , aleatório , superficial e um monte de sotaques muito ruins  ",subjetiva
2493," com seu obstinado naturalismo hollywoodiano e a inexorável passagem de seus personagens para a santidade , windtalkers não passa de um sabonete pegajoso e doce .  ",subjetiva
2494,excel en te és atuações de jacqueline bissecta e martha pimpona enfeitam este melodrama profundamente tocante . ,subjetiva
2497," há muitas filmagens aqui de alguns dos melhores das do mundo trabalhando , e é impressionante , mesmo para alguém desinteressado no gênero .  ",subjetiva
2498," falar não é necessariamente ruim , mas o diálogo frequentemente erra o alvo .  ",subjetiva
2499,adocem en etário intrigante que é emocionalmente diluído ao focar no assunto menos interessante da história . ,subjetiva
2502," és está é uma comédia tão frouxa e frouxa quanto eu já vi há algum tempo , um meandro através de material desgastado .  ",subjetiva
2503,seu estômago para o céu depende em grande parte do seu apetite por milho enlatado . ,subjetiva
2504," roubar harvard não se importa com esperteza , sagacidade ou qualquer outro tipo de humor inteligente .  ",subjetiva
2509,a narrativa básica de [ denis ' ] se assemelha mais a um esboço para uma imagem de exploração dos anos number do que ao produto acabado . ,subjetiva
2510," as oportunidades inexploradas da história de ` ` amor bêbado ` ` podem ter funcionado contra a intenção minimalista do criador , mas é um exercício interessante do talentoso escritor / diretor anderson .  ",subjetiva
2511," ex triplo é um agente duplo , e ele é um cara ruim . quando você tem o popular diesel diesel na equação , isso resulta em grandes dólares de bilheteria quase garantidos .  ",subjetiva
2514," existem algumas cenas bastante perturbadoras , mas elas nunca conseguem realmente chocar o espectador .  ",subjetiva
2516,[ de ] não se incomoda em ser tão enjoativo ou enfadonho quanto os filmes cristãos evangélicos equivalentes - - talvez os cineastas saibam que o público provável já estará entre os fiéis . ,subjetiva
2518,significativo para os momentos arrepiantes em que as crianças ecoam os mesmos sentimentos que continuam a alimentar o conflito no oriente médio . ,subjetiva
2520,as composições cuidadosas em taiwanesa que horas são ? nos dê bastante tempo para procurar significado e imaginar o que o filme está tentando dizer . ,subjetiva
2522,um documentário sóbrio e poderoso sobre o tipo mais grave de perda pessoal : a rejeição da mãe . ,subjetiva
2524," parece doentio e distorcido , mas o milagre do filme de shainberg é que ele realmente é romance  ",subjetiva
2526,a maioria das pessoas com um interesse real no cenário sexual americano achará isso moderadamente divertido ou simplesmente irrelevante . ,subjetiva
2529," é difícil conceber que alguém que chegou à puberdade realmente ache os personagens em preguiçosos ou suas travessuras divertidos , muito menos engraçados .  ",subjetiva
2530," . . . se você está apenas com vontade de um filme divertido - - mas ruim , você pode querer pegar malucos como uma matinê .  ",subjetiva
2531,a estreia na direção de birô ( ela co-escreveu o roteiro com christophe honorm-i ) não é tão ruim quanto é sem graça . ,subjetiva
2534," um trabalho forte e confiante que funciona tão bem nos primeiros number minutos , mas termina tão horrivelmente confuso nos dois finais  ",subjetiva
2537," bem escrito , bem atuado e lindamente filmado e pontuado , o filme funciona em vários níveis , questionando abertamente os costumes sociais enquanto prende o público com sua atração emocional .  ",subjetiva
2540,de smith chora . você vai chorar por seu dinheiro de volta . ,subjetiva
2541," uma longa tarefa para qualquer um , menos para o fã de pokemon mais comprometido .  ",subjetiva
2542," no dia em que aceitou dirigir esta continuação , harold ramis deve ter saído da cama com o pé esquerdo . e aqueles que decidiram assistir a este filme também .  ",subjetiva
2543,com en as em que a banda dança com músicos modernos montreal jordan e joan osborne cantando clipes são espetaculares . ,subjetiva
2544,diretor barry sonnenfeld e companhia mantêm muito do humor de palhaçada alienígena emborrachado . ,subjetiva
2545," é infinitamente inventivo , consistentemente inteligente e doentiamente selvagem .  ",subjetiva
2546," um filme apaixonadamente inquisitivo determinado a descobrir a verdade e , esperançosamente , inspirar ação .  ",subjetiva
2549," é uma revelação prazerosa ver foster sentir um papel , tanto emocionalmente quanto fisicamente , com o gosto bem organizado que ela faz aqui .  ",subjetiva
2551,rumine capta habilmente os relacionamentos complicados em uma banda marcial . ,subjetiva
2552," araram en te a pele parece tão bonita , desejável , até mesmo deliciosa , como nos problemas todos os dias .  ",subjetiva
2554," mulher és de verdade podem ter muitas agendas , mas também irão conquistá-lo em grande estilo .  ",subjetiva
2556," o crime importa menos do que os personagens , embora os cineastas forneçam complicações suficientes , aproximações e traições para nos satisfazer .  ",subjetiva
2559," a julgar pela força deste filme soberbamente enigmático , o próprio oliveira parece longe de estar pronto para ir para casa .  ",subjetiva
2561,é tudo o que você não vai ao cinema por . ,subjetiva
2565,piegas e melodramático que esperávamos . chato não fizemos . ,subjetiva
2570," é escuro , mas tem momentos maravilhosamente engraçados ; você se preocupa com os personagens ; e a ação e os efeitos especiais são de primeira qualidade .  ",subjetiva
2571,o péssimo john que quase cospe o bom desempenho de denzel washington no papel-título . ,subjetiva
2573," natureza humana é um filme bobo , do jeito que malkovich era , mas se esforça demais .  ",subjetiva
2575," na performance menos dramática mas igualmente incisiva de autuei , ele é um encantador carismático capaz de seduzir e conquistar .  ",subjetiva
2576,o filme é um duelo verbal entre dois talentosos pintores . ,subjetiva
2583," o problema com o pão , meu amor é que é sentimental demais .  ",subjetiva
2584," um especial estático e açucarado de meia hora , depois da aula , sobre compreensão inter-religiosa , estendido para number minutos .  ",subjetiva
2586," batalhas épicas , efeitos espetaculares e várias histórias fazem das duas torres um excelente capítulo intermediário na trilogia de filmes do senhor dos anéis .  ",subjetiva
2588," tem um brilho afeminado e desleixado , brilhando com ideias que você gostaria que tivessem sido desenvolvidas com mais cuidado , mas animado por uma energia que envergonha os esforços obedientes de garimpeiros mais disciplinados .  ",subjetiva
2589,evoca um pouco do medo que os pais têm pelo possível futuro de seus filhos - e as escolhas às vezes ruins que mães e pais fazem no interesse de fazer o bem . ,subjetiva
2590," portanto e pretensioso , o peso da água é apropriadamente intitulado , dada a mão pesada de seu drama .  ",subjetiva
2591,duas histórias mal interligadas afogadas por uma complexidade muito inteligente . ,subjetiva
2592," o que torna como eu matei meu pai atraente , além de suas performances fantásticas , é a vontade de fontaine de vagar nas áreas escuras dos relacionamentos entre pais e filhos sem vacilar .  ",subjetiva
2594," um filme mais para ser prescrito do que recomendado - visualmente sem graça como a sala de espera de um dentista , completo com luza calmante e uma almofada de ritmos narrativos previsíveis .  ",subjetiva
2599," tal coisa não pode estar longe de ser perfeita , mas esses pequenos e estranhos toques de hartley ajudam você a se aquecer .  ",subjetiva
2601," com as palavras de dickens e a direção uniforme do escritor-diretor douglas migrante , uma boa história é contada .  ",subjetiva
2602," da fúria trêmula da tosca de emergiu ao olhar penetrante da escarpa de raimunda , esta tosca arde de paixão . no seu melhor , é sublime .  ",subjetiva
2604," . . uma grande risada , três ou quatro risadinhas suaves , e um monte de nada mais .  ",subjetiva
2605," ousado , imaginativo , racional e persuasivo um relato do mundo lealmente perigoso em que vivemos , a soma de todos os medos é um drama de espionagem internacional com impacto visceral .  ",subjetiva
2606," de safira continuamente percepções de culpa e inocência , de mocinhos e maus , e nos pergunta se um fim nobre pode justificar meios maus .  ",subjetiva
2610," o filme tem um entusiasmo contagiante e estamos tocados pela convicção do filme de que toda a vida se centrava naquele lugar , naquela época e naquele esporte .  ",subjetiva
2611,tão satisfatório e previsível quanto a tarifa do seu carro local por . ,subjetiva
2615," a homenagem de haynes a filmes como ` ` tudo o que o céu permite ` ` e ` ` imitação da vida ` ` os transcende . falando simplesmente , uma obra de arte  ",subjetiva
2617," tudo muito charmoso e lindamente fotografado , mas com muito mais problemas do que vale a pena , com fantasia misturada com realidade e atores interpretando mais de um papel só para aumentar a confusão .  ",subjetiva
2618," o que é mais memorável sobre o circuito é que ele é filmado em vídeo digital , cuja pequena câmera permite que chofer navegue em espaços grandes . e pequenos . com considerável desenvoltura .  ",subjetiva
2620," assistir o filme de haneke é , apropriadamente , um desafio e uma punição . mas assistir huppert , uma grande atriz fazendo um papel marcante , é fascinante .  ",subjetiva
2621," ned tem sucesso principalmente com sua típica mistura de atmosferas perturbadoras , entregando uma série de sequências abrasivas e estilizadas que se queimam na memória do espectador .  ",subjetiva
2623," phoenix lida com a luxúria e o egoísmo da mesma forma que um cirurgião se interessa por um tumor . ele expõe atitudes feias , mas mantém compaixão por seu assunto mesquinho .  ",subjetiva
2625,o país tem desperdícios uma ideia excepcionalmente boa . mas o filme que realmente não atende aos fãs de música country ou ao público familiar ,subjetiva
2626," és te é um filme cheio de idiotas desagradáveis ​​e rancorosos ; se a amizade deles é salva ou não , não faz a menor diferença .  ",subjetiva
2627," é uma coisa boa que os mamutes lanudos estejam extintos , porque este filme fará com que todas as crianças no pátio da escola desejem ter o seu próprio .  ",subjetiva
2629," no geral , é um filme muito divertido e instigante com uma mensagem simples : deus é amor .  ",subjetiva
2632,qualquer um que pode contar até cinco ( o mercado-alvo do filme ? ) pode ver onde esta mistura idiota está indo . ,subjetiva
2633," tão agradável , eu imagino , quanto procurar uma moeda em uma pilha gigante de fezes de elefante . positivamente terrível .  ",subjetiva
2636," além de pequenos ajustes , este é o mesmo filme que você provavelmente amou em number , exceto que parece ainda melhor .  ",subjetiva
2639," quando se trata de entretenimento , as crianças merecem melhor do que pokemon 4ever .  ",subjetiva
2641,existem agora dois sinais de que me . noite o longa de estreia de shyamalan sugou tudo o que ele tem a dar aos gêneros místicos do cinema : inquebrável e signos . ,subjetiva
2642,o bartleby de jonathan parker deveria ter sido o final de todos os filmes de iminência de escritório moderno . ,subjetiva
2644," se o enredo parece um pouco fraco , é porque a sala do pânico está interessada em nada mais do que chupar você me - ^ e fazer você suar .  ",subjetiva
2645," se sente sem rumo durante grande parte de seu tempo de execução , até o final do filme , quando uma onda de enredo chega , deixando perguntas em seu rastro .  ",subjetiva
2646," és se sádico dificilmente é um perverso e perigoso libertino e agitador - o que teria contribuído para um drama melhor . ele é apenas um aristocrata triste em roupas esfarrapadas , e o filme parece tão vazio quanto ele .  ",subjetiva
2647," apo és ar de sua boa natureza e alguns momentos genuinamente engraçados , super míticos sofre de um caso grave de desenvolvimento interrompido .  ",subjetiva
2649,é uma celebração da autoconfiança e um tapa na cara de uma sociedade que valoriza a perfeição física impossivelmente antinatural . ,subjetiva
2651," nada disso parece promissor e , de fato , a primeira metade dos meninos da irmandade é tão terrível quanto qualquer ' comédia ' que já saiu da lente de um projetor .  ",subjetiva
2655," de santa vez , ohio capturou o pomo de ouro .  ",subjetiva
2658," as memórias do lendário escritor irlandês brendan beba , boreal boy , receberam uma transferência de tela amorosa .  ",subjetiva
2659," qualquer argumento intelectual feito sobre a natureza de deus é enquadrado em um drama tão desajeitado , existe um perigo real de audiências menos sofisticadas confundirem isso com um endosso das mesmas coisas que o feijão abomina .  ",subjetiva
2661," não és te tópico complicado , girino é um passo na direção certa , com sua mistura de franqueza , civilidade e compaixão .  ",subjetiva
2663," o humor fora do centro é uma constante , e o conjunto dá-lhe uma entrega dinâmica .  ",subjetiva
2664," o momento mais memorável foi quando green jogou equipamento médico em uma janela ; não porque fosse particularmente engraçado , mas porque eu tive uma vontade séria de agarrar a velhinha no final do meu andador do corredor e jogá-lo no chão . tela de frustração .  ",subjetiva
2672," um filme que é simplesmente horrível , mas ainda consegue entreter em um nível de prazer culpado , tão ruim que é engraçado .  ",subjetiva
2674," um desastre de um drama , salvo apenas por seus assaltantes alados .  ",subjetiva
2675," és te não é um filme original , mas é eficaz .  ",subjetiva
2677,talvez nenhuma imagem já feita tenha mostrado mais literalmente que o caminho para o inferno é pavimentado com boas intenções . ,subjetiva
2681,fr antófilos vão rir conscientemente e você vai querer dar um tapa neles . ,subjetiva
2683," fisher e monroe parecem estar em uma competição para ver quem pode ser o outro . ( fisher vence , mas está perto . )  ",subjetiva
2684," um filme ao mesmo tempo deprimente e edificante - deprimente em termos dos temas tristes , muitas vezes horripilantes das fotografias de nachtwey , mas edificante em termos de seu comprometimento e integridade .  ",subjetiva
2687,disney e parecei só querem amarrar o bastardo . ,subjetiva
2692," . . . um crepe fofinho e escamoso de uma comédia de choque cultural , apenas substancial o suficiente para um longa , mas apenas leve e saboroso o suficiente para satisfazer .  ",subjetiva
2693,você pode dizer quase imediatamente que bem-vindo a hollywood não vai dar certo . ,subjetiva
2698," o filme parece coisa de melodrama lúgubre , mas o que o torna interessante como estudo de personagem é o fato de que a história é contada da perspectiva de paulo .  ",subjetiva
2702," o enredo é muito inteligente , mas rose o sobrecarrega com muitos personagens e eventos , todos entrelaçados e complicados demais para acompanhar .  ",subjetiva
2706,oferece uma fantasia de verão suave para adultos e crianças . ,subjetiva
2707," um exercício vazio , um melodrama de crime floreado , mas em última análise insípido , com muito flash superficial , mas pouca ressonância emocional .  ",subjetiva
2708," . . . se tivesse apenas meia hora de duração ou um especial de televisão , o humor teria sido rápido e furioso - em noventa minutos , arrasta .  ",subjetiva
2709," a poção ex dá os poderes sobrenaturais de flores , bolhas e botões de ouro rapidamente nomeados que incluem força extraordinária e olhos de raio laser , que infelizmente não os permitem discernir roteiros frágeis .  ",subjetiva
2713," . . . enquanto a água escura não é uma lavagem completa ( sem trocadilhos ) , observada lado a lado com ringiu , ela acaba saindo como um sucessor pálido .  ",subjetiva
2714,chelsea salles é um caso de muitos chefs se preocupando com uma receita muito fraca . ,subjetiva
2716," mau it o contido para ser um show de horrores , muito mercenário e óbvio para ser cerebral , muito chato e pretensioso para ser envolvente . a ilha desafia uma categorização fácil .  ",subjetiva
2717,as aventuras de pluto nash é um monte de nada . ,subjetiva
2719,te en hot uma confissão a fazer : não gostei particularmente de e . te . a primeira vez que o vi quando jovem . isso é porque - caralho ! - eu também queria um pequeno alienígena como amigo ! ,subjetiva
2721,bom equilíbrio entre emoções reais e momentos fofos de filmes com uma cena de amor hilária . ,subjetiva
2722," louis deixa o filme demorar no modo clássico de filme indie insatisfeito , e o roteiro do irmão hoffman tropeça em uma reviravolta tardia que simplesmente não faz sentido .  ",subjetiva
2723," os venezuelanos dizem coisas como ` ` si , praticamente ` ` e ` ` por favor , vá para casa ` ` quando falam com os americanos . isso é mui loco , mas não mais ridículo do que a maioria do resto de ` ` diagonal . ` `  ",subjetiva
2725," suas ambições audaciosas sabotadas pela pompa , a ópera espacial de steven soderbergh surge como uma experiência entorpecedoramente maçante .  ",subjetiva
2728," o novo filme blackboards de safira makhmalbaf é muito parecido com o etos de um fluxo de consciência , embora , seja lamentável para o espectador que os pensamentos e reflexões que passam sejam entorpecidos e banais  ",subjetiva
2731," uma foto feita de forma inteligente ( e lindamente editada ) que , no mínimo , tem uma centelha de vida - mais do que você pode dizer para muitos filmes que fluem pelo popelina de hollywood sem problemas .  ",subjetiva
2732," és está é uma história em terceira pessoa agora , contada por hollywood , e muito mais comum para ela .  ",subjetiva
2733," me és amor se você for uma pessoa de elvis , você não encontrará nada para se empolgar neste dvd .  ",subjetiva
2735," explora bravamente o dano psíquico infligido a jean-luc por um pai retido , então ausente .  ",subjetiva
2736,há algo suspeito sobre um filme infantil de férias sazonais . . . que deriva seu momento de gravidade emocional mais convincente de uma cena em que papai noel dá presentes a adultos . ,subjetiva
2738," fãs de cinema , preparem-se para decolar . na outra direção .  ",subjetiva
2741," phillip joyce e todos os seus atores - assim como seu diretor de fotografia , christopher boyle - entendem a delicada força da prosa de greene , e está lá na tela em sua versão do americano quieto .  ",subjetiva
2746," o material do asilo é emocionante , assim como as cenas de jia com sua família .  ",subjetiva
2750," vagueia por todo o mapa tematicamente e estilisticamente , e empresta pesadamente de lynch , bennet e von von enquanto não consegue encontrar uma faísca própria .  ",subjetiva
2751," é aquela rara combinação de escrita ruim , direção ruim e atuação ruim - o trio da maldade .  ",subjetiva
2756," tão charmoso , bem-humorado e heimisch quanto seus súditos nômades .  ",subjetiva
2758," o resultado é solene e horripilante , mas estranhamente distante .  ",subjetiva
2760," como janice , elepê watson , uma atriz envolvente e de olhos arregalados cujos dentes são um pouco grandes demais para sua boca , infunde o filme com muito de seu charme esbelto e reluzente .  ",subjetiva
2761,os personagens preguiçosos cheios de angústia e afluentes são mais irritantes do que envolventes . ,subjetiva
2762,um toque sedutor de cores pastel e comédia travessa da disney . ,subjetiva
2763," não há como negar o quão bom é ver atores veteranos bob hostis , michael cabine e helen mirarem interagindo uns com os outros na tela .  ",subjetiva
2764," afunda tão baixo em um jogo mal jogado de reviravoltas absurdas , manobras judiciais idiotas e personagens estúpidos que nem mesmo um homem livre pode salvá-lo .  ",subjetiva
2765," na maior parte , o filme se sustenta muito bem .  ",subjetiva
2767," se o filme finalmente ficar no meio do caminho entre cinema e prosa , miller prova que não é um lugar infértil para ficar .  ",subjetiva
2771,uma versão encharcada de ' atração fatal ' para o set teeny-bopper . um boiler triste e encharcado que desperdiça os talentos de seus jovens protagonistas atraentes . ,subjetiva
2772,uma história de época sobre um garoto católico que tenta ajudar um amigo judeu a entrar no céu enviando o público direto para o inferno . ,subjetiva
2776," apo és ar de todos os seus toques brilhantes , o dragão perde seu fogo no meio do caminho , quase se apagando por sua conclusão superficial .  ",subjetiva
2778," apuram en te propaganda , uma obra de adoração descarada do herói , é , no entanto - e provavelmente inadvertidamente - um lembrete implícito oportuno e inestimável do papel que a política externa dos eua desempenhou na ascensão de castro .  ",subjetiva
2779,tão cheio de perguntas não respondidas que requer saltos gigantescos de fé apenas para vê-lo se arrastar . ,subjetiva
2780,o melhor dos filmes piece brosnan james bond até hoje . ,subjetiva
2781,o título preso acaba sendo uma descrição bastante justa de como você se sente enquanto assiste a este thriller ultra-manipulativo . ,subjetiva
2782,o gangster no . number é sólido e satisfatório para adultos . ,subjetiva
2784," o melhor desempenho não bondoso de brosnan , mas não consegue superar o sentimentalismo manipulador e os estereótipos irritantes do filme .  ",subjetiva
2787," uma investigação exaustiva sobre as raízes e os efeitos posteriores das revoluções e contra-revoluções que abalaram a frança , os estados unidos , a china , a américa latina e a tchecoslováquia em number e number .  ",subjetiva
2789,crush pode ser o pior filme que um homem fez sobre mulheres desde o vale das bonecas . ,subjetiva
2790," os cineastas sabiamente decidiram deixar o caçador de crocodilos steve irwin fazer o que ele faz de melhor , e criar uma história em torno dele .  ",subjetiva
2794," embora olivier ensaios como ' drama de época elegantemente nomeado parece , às vezes , preenchido com incidentes no caminho de uma adaptação muito consciente . seu tempo de execução de três horas se aproxima de duas .  ",subjetiva
2795,um olhar engenhoso e muitas vezes angustiante sobre pessoas danificadas e como as famílias podem oferecer desespero ou consolo . ,subjetiva
2797," como ` ` isso é punção lombar ` ` , só que com protagonistas mais patéticos - e mais engraçados !  ",subjetiva
2801,uma fusão quase perfeita de animação por computador e celular . ,subjetiva
2803," como um longa-metragem , desgasta sua acolhida tão penosamente quanto o personagem-título .  ",subjetiva
2805,o filme é desfeito por edições rápidas anacrônicas e ocasionais vislumbres dissonantes de um público de teatro moderno assistindo os eventos se desenrolarem . ,subjetiva
2807," um drama policial padrão que , se não fosse pela participação de de smith , provavelmente teria acabado em um original tanto .  ",subjetiva
2808," quanto mais longo o filme , pior fica , mas na verdade é muito bom nos primeiros minutos .  ",subjetiva
2809,provável a habilmente angariar memórias adolescentes reprimidas em qualquer espectador . ,subjetiva
2811," uma aventura da segunda guerra mundial modestamente cômica , modestamente orientada para a ação que , em termos de autenticidade , é um daqueles filmes que exige que o inimigo nunca atire direito .  ",subjetiva
2815,não seria minha maneira preferida de gastar number minutos ou us $ number . number . ,subjetiva
2816," o problema com o caos na fórmula number não é que é ofensivo , mas que é chato .  ",subjetiva
2818,o que você acaba conseguindo é o limite vertical dos filmes de surf - acrobacias memoráveis ​​com muito tempo de inatividade entre . ,subjetiva
2820," extremam en te rude , assustadoramente engraçado , lamentavelmente solidário com os danos que avalia , o filme tem em iran culkin um tom perfeito .  ",subjetiva
2822," a técnica de nakata é sugerir terror por sugestão , ao invés do uso excessivo de efeitos especiais .  ",subjetiva
2823," o problema não é que o filme chega tão perto de casa , mas sim que chega perto de casa enquanto se envolve em tolices como aquele negócio de cobra na garganta e o inevitável tiro de schwarzenegger superando uma bola de fogo .  ",subjetiva
2824,o problema com tudo isso : não é muito engraçado . ,subjetiva
2827," o filme é sobriamente atmosférico , com herrmann silenciosamente sugerindo a tristeza e obsessão sob as gargalhadas avunculares forçadas de hearst .  ",subjetiva
2828,o filme é tão ruim que não melhora a experiência de olhar para uma tela em branco . ,subjetiva
2829," mal - humorado , comovente e filmado em um estilo natural e não forçado que faz seus personagens parecerem inteiramente convincentes mesmo quando seu roteiro não é .  ",subjetiva
2831,um olhar pensativo sobre um incidente doloroso que ganhou as manchetes em number . ,subjetiva
2832,me és amor que o filme tenha breves number minutos - terminando com imagens de reno conversando com nova-iorquinos na rua após o number de setembro - reno mostra entusiasmo suficiente para torná-lo um fã . ,subjetiva
2834,efetivam en te alimenta nossos sentidos com as imagens e sons arrepiantes de dentro do acampamento para criar uma experiência completamente entorpecente . ,subjetiva
2839," apo és ar de todo o charme de kevin kline e uma história que coloca valores antiquados sob o microscópio , há algo assustador nesse filme .  ",subjetiva
2840,com que frequência você vê um filme sobre um assunto que realmente te assusta ? ,subjetiva
2842,a presença de tela de caruru é a única coisa que mantém o interesse no meio de uma exploração piegas e existencial de por que os homens deixam suas famílias . ,subjetiva
2843," sobre a gostosura de amy , o sucesso na carreira de amy ( ela é uma escritora best-seller de livros de auto-ajuda que não consegue evitar ) , e as neuroses de amy quando se trata de homens .  ",subjetiva
2844,é o filme equivalente a um velho suado em uma capa de chuva comprando pornografia barata . ,subjetiva
2845,só há uma maneira de matar michael myers para sempre : pare de comprar ingressos para esses filmes . ,subjetiva
2846," o filme é surpreendentemente bem dirigido por jacob ranger , que mantém as coisas andando bem - - pelo menos até o problemático terceiro ato .  ",subjetiva
2847,soberba en te fotografado e encenado por mendes com uma série de cenários fascinantes que o público convencional raramente viu . ,subjetiva
2848," um filme que apresenta uma premissa interessante , até mesmo sexy , depois se arruinando com muitos artifícios e situações patetas .  ",subjetiva
2850," filme nítido , animado , engraçado e , finalmente , sóbrio .  ",subjetiva
2853," davis tem energia , mas ela não se preocupa em fazer o livro de sua heroína parecer convincente , as idéias de guerra de gênero originais , ou as cenas cômicas voarem .  ",subjetiva
2857," quando [ ar en o ] deixa sua bandeira radical voar , levando tiros raivosos em george a . bush , henry kissinger , larry king , extraterrrestre del . , reno se transforma em uma palestra sem risadas .  ",subjetiva
2858," a última parcela do pokemon canon , pokemon 4ever é surpreendentemente menos mofado e banal do que os dois últimos , provavelmente porque grande parte do anime japonês se passa em uma floresta cênica onde os pokemon pastam em paz .  ",subjetiva
2860," em última análise , na história da academia , as pessoas podem estar se perguntando o que era todo aquele jazz sobre ` ` chicago ` ` em number . zellweger e sua tentativa de tocar um ingênuo fizeram sua indicação como melhor atriz ainda mais um a  ",subjetiva
2862," me és amor com o grande esforço de harris , o roteiro lhe dá pouco para sondar efetivamente o colapso de tirar a alma de roland .  ",subjetiva
2863,billy crystal e robert de smith sonambulismo por vulgaridades em uma sequência que você pode recusar . ,subjetiva
2864," o filme pertence ao maravilhoso verde , um deslize sexy de uma mãe terra que chora suas tragédias em privado e abraça a vida em público  ",subjetiva
2865," lindo de se ver , mas insuportavelmente tedioso e túrgido . . . um épico curiosamente restrito .  ",subjetiva
2868,há muito o que desfrutar - - em grande parte graças a luau . ,subjetiva
2873," a tentativa é corajosa , mesmo que o resultado seja extremamente desigual .  ",subjetiva
2876," filme sensível , perspicaz e lindamente editado . um dos melhores do ano .  ",subjetiva
2877,o problema com os filmes sobre anjos é que eles tendem a cair no bodum . um boato de anjos não apenas escorrega - ele se transforma em imprecisão forçada . ,subjetiva
2882," és sim en ciam en te , este é abel ferra é uma vida maravilhosa .  ",subjetiva
2884,cal é um personagem desagradavelmente superficial e imaturo com quem passar number minutos claustrofóbicos . ,subjetiva
2887,o maior problema com windtalkers é que a maior parte do filme se concentra no personagem errado . ,subjetiva
2888,um filme estranho que emprega filmes caseiros antigos e imagens recém-filmadas em um esforço para expor uma família húngara e seus múltiplos problemas da década de number até o objetivo atual . ,subjetiva
2889,os góticos idiotas estão à solta ! corra por suas vidas ! ,subjetiva
2893,berg és ford mistura muito bem tanto humor quanto patos para nos levar em sua jornada sentimental do coração . é realmente uma pena que mais não tenham a oportunidade de abraçar a pequena e doce ' evence . ' ,subjetiva
2897," durante todo o tumulto , uma pergunta vem à mente : então por que isso é tão chato ?  ",subjetiva
2899," os valores que mantiveram a equipe da empresa unida por meio de aventuras e perigos anteriores o fazem novamente - coragem , auto-sacrifício e paciência sob pressão .  ",subjetiva
2900," mucina parece estar explorando a ideia de por que os seres humanos anseiam pelo que não têm , e como isso nos coloca em apuros . mas mesmo quando seus personagens estão agindo horrivelmente , ele é sempre solidário .  ",subjetiva
